Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
Nat8f5	-0.475013331276843	-2.2437282769518	-0.687963109801591	0.493887462142934	0.792234705254956	-5.5690787779742
Slc5a11	-0.624999903058669	-0.788758606827314	-0.687823056372788	0.493975091578934	0.792267553587111	-5.59307032645627
Cmah	-0.275882609179285	4.86890405579792	-0.68778662307117	0.493997888771619	0.792267553587111	-6.26399711370687
Stk39	-0.558752333281776	4.17995564695197	-0.68744960711383	0.494208795053595	0.792375179933094	-6.05882111860375
Tcp10c	0.454442908678136	-2.16854092273233	0.687395414467364	0.494242713681857	0.792375179933094	-5.58031348144905
Aurkb	0.183922598185353	3.25189455632017	0.687364941789617	0.494261786781481	0.792375179933094	-6.14115726340494
Cntf	-0.413253818047611	0.974924891481752	-0.687328007586453	0.494284904742812	0.792375179933094	-5.68377711910452
Nrxn3	-0.501501475656657	-1.94662533111791	-0.687320029451278	0.494289898517528	0.792375179933094	-5.57208989878842
Tmem9b	0.143198116442275	6.26136430216296	0.687240837200911	0.494339469023638	0.792382537426788	-6.40410706199704
Epha3	-0.427717663999905	6.8051582591664	-0.686978542779401	0.494503672022505	0.79250628677622	-6.35608425595663
Tor1a	-0.170115176548322	4.93782917699274	-0.686967041668125	0.494510872694165	0.79250628677622	-6.2944779850515
Ldb3	-0.93203466720552	3.60954703298301	-0.68688110358716	0.494564679040737	0.79250628677622	-5.83895368470618
Rsad1	-0.487905479922738	2.45606836539025	-0.686830085406316	0.494596623343425	0.79250628677622	-5.90846588266241
Nek11	-0.397835509769879	-1.12103217842623	-0.686394405615665	0.494869463953311	0.792680189334709	-5.58790640089271
Neurod6	0.49478092318758	-2.04554777787609	0.686361850734069	0.494889854462618	0.792680189334709	-5.58356905339199
Vprbp	-0.269000336976063	4.62040328936652	-0.686292053814388	0.494933572794815	0.792680189334709	-6.22631699279504
2310034G01Rik	0.464904496186027	-1.31006330647523	0.686288448399776	0.49493583115688	0.792680189334709	-5.61085197027611
Batf2	-0.408114665530128	1.84627639248413	-0.686279049372649	0.494941718552385	0.792680189334709	-5.79450729398019
Krt1	0.850408790147335	-1.09898356538545	0.686225205753275	0.494975446044853	0.792680189334709	-5.61285305677699
Ints8	-0.540648093744596	4.28324091329434	-0.686153860138146	0.495020138673429	0.792680189334709	-6.09102122680378
Tmem50b	0.141052124269603	5.6457048235083	0.685823501320822	0.495227112217725	0.792898162292619	-6.3623985025383
Pmel	0.496816107028668	-0.123981274840703	0.68572962438066	0.495285935810827	0.792898162292619	-5.68032535060665
Ddt	-0.267575525137252	4.40146349778663	-0.685709019834071	0.49529884719693	0.792898162292619	-6.23643127552306
Zfp780b	-0.290733267876775	3.28719669170426	-0.685649251316644	0.49533630086457	0.792898162292619	-5.97545314217407
Pcsk2	-0.522330594727879	-1.68862115510646	-0.685384655931504	0.495502126934766	0.793042201619381	-5.57482577168602
Lacc1	-0.277759405356214	5.33305632116247	-0.685362009619829	0.495516321141265	0.793042201619381	-6.3167971634017
Lyz2	-0.309841473289258	12.3315050505145	-0.685172071695415	0.49563537876625	0.793148955182305	-6.38124756958467
Slu7	-0.16545807701019	5.88875969500468	-0.685111942177231	0.495673072638624	0.793148955182305	-6.37081638307703
Cerk	-0.706344555382841	4.67842204784238	-0.685008613276975	0.495737850909393	0.793164809042005	-6.1784458383807
Mmachc	-0.204914941285169	2.98820676685205	-0.684885228615877	0.495815208459639	0.793164809042005	-6.06801614777129
Srcap	-0.489263714359495	5.5974023851051	-0.684880686770658	0.495818056151825	0.793164809042005	-6.24475929731639
Olfr829	-0.434668470226956	-1.92222223862578	-0.684517772779635	0.496045628505663	0.793456804844798	-5.57349967177027
Tescl	0.4058873169644	-0.739173804175872	0.684253817732802	0.496211182509319	0.79351937288529	-5.6291688248763
Gm16181	-0.410996264942393	-0.929104894778057	-0.684238505422694	0.496220787396429	0.79351937288529	-5.59208987092021
Hus1	0.556815482665195	2.75748498501525	0.684192512518418	0.496249637778227	0.79351937288529	-6.01151277751133
Rpl38	0.389520913519582	8.28498561189968	0.684168141308155	0.496264925696937	0.79351937288529	-6.44129818440631
Ddx21	-0.115155238028218	6.675099828534	-0.684081998220694	0.496318964814811	0.793533752421284	-6.4161061198773
Hpn	0.36068625618551	1.84671082627802	0.683969762599272	0.496389377067252	0.793540263772831	-5.96938511608661
Rnf207	0.397123605300756	-0.968650088420308	0.683848073774457	0.496465726047345	0.793540263772831	-5.60988127206137
Llgl1	-0.162132958807731	5.5047859869063	-0.683831263458339	0.496476273538152	0.793540263772831	-6.33261746295753
Msh5	-0.592182850281004	-1.43239736227005	-0.683788312003251	0.496503223620807	0.793540263772831	-5.5786459592261
Ribc1	-0.429889416952132	-0.297669117933912	-0.683662522320942	0.496582155509639	0.793594416352881	-5.61659817591808
Tbc1d16	0.275088934152914	5.0237742361788	0.683533608195298	0.496663055058138	0.793651703365762	-6.27996388470262
Frg1	0.203189161748547	5.45279725494035	0.683345566434535	0.496781072805404	0.793768288302948	-6.35803877213905
Myf6	-0.765126902970059	0.215967084914183	-0.683071976405965	0.496952809192868	0.793970677194047	-5.61147240869857
Ucp1	0.501351659318976	-1.92555573424793	0.682857816756935	0.49708726285446	0.794046288941637	-5.5905914474715
Lamtor4	0.287732494000348	5.31535557747299	0.682785633065487	0.497132585669683	0.794046288941637	-6.34698976169333
Gm5475	-0.472542546761697	-2.10500644976195	-0.68276770265472	0.49714384419471	0.794046288941637	-5.57216906174616
Tmem129	-0.686400974563459	2.47376235093739	-0.682640336408734	0.497223821602005	0.794046288941637	-5.81286432239184
Dnajc11	0.161708586100903	5.01070057591345	0.682579502058402	0.497262023942369	0.794046288941637	-6.32642440461941
Bcap31	0.148706804927255	7.00640956705032	0.682553476136824	0.497278368011481	0.794046288941637	-6.43714126008253
Cdh7	-0.482604783420972	-2.1347944826281	-0.682389303039223	0.497381474140216	0.794046288941637	-5.57234119415192
C5ar1	-0.265940082688207	6.57096643732819	-0.68215323711558	0.49752975174818	0.794046288941637	-6.41302787763951
Fem1b	-0.134025811263389	6.10699140075209	-0.682036190435158	0.49760327997638	0.794046288941637	-6.38305964587046
Efcab14	-0.198971920054301	5.75606532467581	-0.681978520158251	0.497639510375762	0.794046288941637	-6.35402209124798
Arhgap18	0.229948873059864	5.96193045682407	0.681928177765542	0.497671138327126	0.794046288941637	-6.40646090417908
Rab39	0.263504584030632	1.94544287024268	0.681912262441384	0.497681137465726	0.794046288941637	-5.99555010564549
Eif3l	0.123703150336101	6.87340080557144	0.681896259106522	0.497691192009211	0.794046288941637	-6.43244286133823
Chrnb3	-0.48222558404191	-1.29721768548181	-0.681829074192531	0.497733404020569	0.794046288941637	-5.58606407583622
Adamts16	-0.516652129691854	4.16296728924637	-0.681780436430042	0.497763964147592	0.794046288941637	-6.08255472864913
Plk4	-0.38941427729962	3.46414552587403	-0.681741686697374	0.497788312149089	0.794046288941637	-5.99808707061387
Tmem219	-0.228474370132575	5.43176917773044	-0.68168805363294	0.497822013010931	0.794046288941637	-6.3417635410938
Ppl	0.681895623658966	1.04457688039622	0.681666165148005	0.497835767211929	0.794046288941637	-5.73131893069445
Ccdc184	-0.479480713682913	-1.27114136801414	-0.681591308560619	0.497882806866569	0.794046288941637	-5.58450993498047
Akirin2	-0.144334984435225	5.22899312712115	-0.681396616552103	0.498005162068991	0.794046288941637	-6.31280881653004
Slit2	-0.406143300830761	6.028833726917	-0.6813619503355	0.498026949948916	0.794046288941637	-6.31624017587093
Gm6882	-0.488852069135764	-1.92848740379118	-0.681346739969012	0.498036509899433	0.794046288941637	-5.57545677918276
Rhoh	-0.218148824730673	4.01565217133692	-0.681346172037803	0.498036866854913	0.794046288941637	-6.22843579295728
Gm45337	-0.497784497618982	-2.11213638793437	-0.681147691773473	0.498161623972892	0.794141584312136	-5.57323895267791
Kcnab2	-0.224723809767291	4.8750309751011	-0.681107643528769	0.498186798832506	0.794141584312136	-6.28341838765621
Stt3b	0.0881690499781506	6.97043499654809	0.680545666364271	0.498540138160382	0.79447653927556	-6.43386753222631
Gm45799	-0.40493784773161	2.7818346507656	-0.68052055336226	0.498555930970787	0.79447653927556	-5.93892074932393
Klra4	-0.403409721511987	-0.467602638246604	-0.680347756261179	0.498664605238579	0.79447653927556	-5.62070414689863
Rpl21	0.281642052855231	4.03810056951279	0.680294331439836	0.498698207386701	0.79447653927556	-6.25621991631549
Il2	-0.540520966715491	-1.95261156311923	-0.680268393611486	0.498714521722378	0.79447653927556	-5.57659703794059
Tspan1	0.637784465238245	-0.638599611214233	0.680240333101957	0.498732171505609	0.79447653927556	-5.65613602273609
Fam89b	0.222205513856591	5.62496994212543	0.680238038915606	0.498733614541173	0.79447653927556	-6.36622754298742
Sec14l5	-0.471484562166886	-1.74681730432835	-0.680199711059711	0.498757722970505	0.79447653927556	-5.57805160269543
Ifnlr1	-0.534571187627788	1.50172679163863	-0.68003947384027	0.498858519912479	0.794547701745144	-5.71719987318026
Sh3bgrl2	-0.319605109806423	5.07388867212349	-0.679918512859309	0.498934617540042	0.794547701745144	-6.23108688132227
Per1	0.310337732099073	5.70151624089883	0.679913599495928	0.498937708713941	0.794547701745144	-6.37036361122052
Ido2	-0.425745621112124	-1.89051234578042	-0.679827142681013	0.498992103513852	0.794562496203563	-5.57827937394945
Zfp946	-0.288886364311468	3.55929390399795	-0.679715154828395	0.499062566103496	0.794602870976066	-6.017049280994
Scamp1	0.128728105787039	5.88639083290738	0.679381871298611	0.499272299593014	0.794840123373265	-6.38608973296025
Gm17545	-0.475127139967539	-2.06888820700747	-0.679267695699835	0.499344160679853	0.794840123373265	-5.57556517266484
Cfap46	0.523728754478215	-1.75332516983424	0.67926328447023	0.499346937180513	0.794840123373265	-5.5932170781069
Ndufc2	0.226408268363648	6.01240489016964	0.678981775082603	0.499524141176012	0.795019937422471	-6.4007179584253
Padi2	-0.234373242613685	3.9197117363513	-0.678940439486982	0.499550163903799	0.795019937422471	-6.20163158877412
Ndufs5	0.278488784006168	4.57891526796198	0.678739476116195	0.499676690415526	0.795098386345153	-6.28996455417384
Gm21190	0.474808509717458	-2.03531928124302	0.678698079179084	0.499702756083022	0.795098386345153	-5.58751709908995
Chrnb1	-0.341492505056199	3.23495974808745	-0.678647090441477	0.499734862262348	0.795098386345153	-5.93574001958396
Asna1	-0.163113177375043	5.95193456341578	-0.678516066181971	0.499817369703956	0.795157842021575	-6.37964482618615
Gpha2	0.477178152635539	-1.761686296775	0.678359697536826	0.499915846467573	0.795242690208846	-5.59256108958712
Tbx20	0.442284287467379	1.57310161803139	0.67822021836634	0.500003695581185	0.795295801844384	-5.8723327331818
